iteration;mean_deviation;median_deviation;count_below_threshold
1415;0.57681806578;0.755906669735;1
1416;956.916342984;0.997619354035;2
1417;146.656536098;0.599313220336;3
1418;38.0518168583;0.947969092095;4
1419;441.332126053;0.745453997417;2
1420;1482.79433543;0.95240239958;2
1421;3.02799844061;0.977379912709;0
1422;7.07327519309;0.932707384947;0
1423;3.4658234346;0.992408033613;3
1424;9.7232312904;0.924595458139;0
1425;18.9151457349;0.994991386281;2
1426;27.2692240348;0.991583399217;3
1427;2.76151661035;0.975785306647;1
1428;4.65205150661;0.969648298552;2
1429;9.08965336793;0.838175763476;1
1430;1.16823441312;0.899088287886;0
1431;0.545381102966;0.804121102387;0
1432;5.43325300654;0.995737228908;0
1433;25.2227551739;0.999512535552;1
1434;9.31605403507;0.993937782008;0
1435;1946.6735801;0.990417966678;1
1436;0.697092699392;0.97539612686;1
1437;22.8950568677;0.976598595031;0
1438;0.749388036733;0.802864250368;2
1439;3.97885242876;0.879240373163;2
1440;1.04848734377;0.78275501051;2
1441;20.9699077227;0.912346722829;1
1442;3.61904410765;0.708353673033;2
1443;2.69399808388;0.874488711369;1
1444;2.61017304468;0.0217994789618;2
1445;99.3652701783;0.752324291234;3
1446;156.144398797;0.957910921688;0
1447;0.798122251643;0.961632063354;0
1448;0.825876012624;0.525911718762;2
1449;25.5723725309;0.998642660551;2
1450;0.497245427574;0.50819908246;3
1451;2.86278624508;0.924534081857;2
1452;749.24403204;0.952909570247;1
1453;5.19319201155;0.995057940668;2
1454;1.24609460552;0.950139845124;1
1455;1.18100674351;0.996925799345;2
1456;8.34795962387;0.773653228729;3
1457;1269.91803938;0.974026008495;2
1458;19.9905393444;0.99928331828;1
1459;96.4679085192;0.329880114726;3
1460;361.144771768;0.484316342445;2
1461;171.288791127;0.993540682301;1
1462;0.259687939538;0.0322752730995;2
1463;5.74518412672;0.286614523287;5
1464;0.435379251317;0.0934518046999;4
1465;1.25430622628;0.979300680294;1
1466;1021.19989454;0.999420145403;1
1467;0.968915468964;0.810332738296;2
1468;27.3831316945;0.749464843318;3
1469;10.9335888001;0.970304958718;1
1470;0.587035407829;0.887235377583;3
1471;1.57519865635;0.995503944126;0
1472;3.69014569928;0.984869784459;0
1473;449.679940464;0.966085246972;0
1474;0.703941738843;0.548176786926;3
1475;157.011570365;0.982685993941;1
1476;0.705671750709;0.98166631216;3
1477;10.4879694819;0.0326161025236;5
1478;13.5416983754;0.948631251077;1
1479;11.9009831722;0.982571894846;1
1480;0.839826719643;0.749657322702;3
1481;138.629001424;0.981930331199;1
1482;1.29830575233;0.95461755068;0
1483;2.34933484582;0.805786330304;3
1484;137.913379988;0.653182569084;3
1485;1.06931778904;0.631311984817;3
1486;0.407518729485;0.290241296101;4
1487;5.40495986861;0.929890744032;1
1488;1.31895299288;0.98288388025;1
1489;0.864545775712;0.978212666694;2
1490;0.546055625365;0.80182226413;2
1491;9.39774989438;0.998698709495;0
1492;16.3995252059;0.968803249237;0
1493;9.34222971329;0.883351769577;2
1494;1.19890991459;0.965570433937;2
1495;3.08031661804;0.987813157809;1
1496;147.45350431;0.317343759773;3
1497;5.67444268919;0.988222099221;3
1498;0.489807081304;0.434748783484;4
1499;383.508024434;0.950930802725;1
1500;764.54410862;0.613892926907;3
1501;6.390851385;0.77128436239;2
1502;2.92944056695;0.973351304749;3
1503;0.494245790187;0.299725651343;4
1504;149.815994046;0.956035503133;1
1505;0.486036539812;0.495613152146;1
1506;0.798151234386;0.963537351055;1
1507;4.77331979942;0.98715183449;2
1508;6.85130756367;0.997598075914;2
1509;2.57810332667;0.980419909364;3
1510;0.867144729478;0.97056788977;2
1511;1.96085662958;0.955972767489;1
1512;0.627748277967;0.964175916529;4
1513;1.07257561854;0.975189190077;0
1514;2.86097105688;0.633941739403;2
1515;3.50176257798;0.504420001251;2
1516;0.955918240072;0.992849810718;1
1517;1.35814643374;0.992825666003;0
1518;6.86597284282;0.639220687815;4
1519;0.635877679498;0.955185824642;2
1520;1.12625493636;0.491546387914;3
1521;470.511806159;0.930864008958;2
1522;10.9993646772;0.987826968016;2
1523;11.0448108884;0.0176765556756;4
1524;2236.14094693;0.821883462022;2
1525;7.7520647422;0.980008830207;1
1526;0.651467743041;0.94549018372;1
1527;1.00514438877;0.859667568025;2
1528;235.482846663;0.986216962695;1
1529;2.63317601064;0.999410507534;2
1530;16.4018110122;0.580301441538;3
1531;51.2786894441;0.987108576457;3
1532;48.3870778069;0.995232657464;1
1533;33.2881707226;0.993311449326;2
1534;873.457869909;0.91012743438;1
1535;39.1660936815;0.844313889548;3
1536;0.502768741069;0.567859756794;3
1537;5.11175301337;0.836660482445;2
1538;77.622293139;0.0174704147274;4
1539;0.863947744401;0.998771546942;0
1540;0.992058338637;0.965141847357;2
1541;5.13593291617;0.947392939113;1
1542;9.24037840758;0.92491867708;1
1543;4.24680331531;0.956485370484;2
1544;2.82176656273;0.956445841971;0
1545;3.67669433238;0.998662959891;1
1546;89.8102638447;0.997190423673;2
1547;1.34992213899;0.969385305477;1
1548;0.644152451907;0.863878915982;2
1549;2.2237324915;0.999515052046;0
1550;0.531597283027;0.702780932724;4
1551;112.753638734;0.961527869713;0
1552;5.87008306794;0.991850610191;1
1553;0.49557752608;0.476717166825;1
1554;580.731989388;0.771804123844;1
1555;0.672002305776;0.867046807375;3
1556;2.23982676432;0.995894377997;2
1557;8.70841399719;0.180181207325;2
1558;3.01979020173;0.985117321408;1
1559;1.17655535726;0.98098501698;1
1560;4.38061520966;0.915664929957;1
1561;707.343026456;0.78748078413;1
1562;24.7344757155;0.233635141404;2
1563;52.8427252927;0.955864481485;1
1564;1.81818984407;0.786936387619;2
1565;0.596540339972;0.778468023563;3
1566;5.56688753658;0.83809326277;1
1567;0.817334876977;0.968787084106;0
1568;7.45888049562;0.976164553304;1
1569;4.68304980129;0.951871050381;2
1570;1.26523561763;0.995603330441;1
1571;0.680519663482;0.993069472608;1
1572;18.6777416605;0.984034578719;1
1573;122.282899857;0.989399342375;0
1574;402.856230194;0.931240946431;2
1575;1.50867373582;0.991267966374;1
1576;1.04327710957;0.995039836486;1
1577;39.5896873101;0.873648286292;1
1578;0.610127296523;0.590436078761;2
1579;1023.22722921;0.993068149281;2
1580;0.946354744644;0.677107954654;3
1581;791.282768287;0.989959736985;1
1582;779.342164643;0.998505316619;1
1583;0.534325160619;0.738397953854;0
1584;724.227826968;0.999446933843;1
1585;2.87786628089;0.954008296426;3
1586;161.348094525;0.998636371751;2
1587;0.752519700135;0.777515791328;1
1588;0.730089054624;0.959236964229;1
1589;0.558305381331;0.860674090782;2
1590;9.89467997568;0.972477761799;3
1591;0.458089905137;0.280337588956;4
1592;0.53738109734;0.478793177058;2
1593;2.31868282828;0.994922093683;1
1594;15.3444002549;0.991933945928;2
1595;392.212260323;0.741104288944;3
1596;0.663177316039;0.936731060923;3
1597;421.626772289;0.66162307947;1
1598;6.06053458331;0.954775282591;1
1599;1.22736104602;0.834475045334;2
1600;39.1288483345;0.959661862791;0
1601;0.755581599191;0.481022137133;2
1602;107.805432533;0.615191264244;3
1603;0.579821043803;0.744429973514;0
1604;0.568347378578;0.811213649956;2
1605;151.640413;0.983554170844;1
1606;645.186477616;0.818313669964;2
1607;2599.43713086;0.884101827896;3
1608;53.2728799401;0.984609483685;1
1609;19.4514518926;0.986092753253;1
1610;26.4123006049;0.977597292297;1
1611;71.8818261732;0.963666609777;2
1612;7.89881655767;0.981053031644;3
1613;0.931831886866;0.609705205884;2
1614;0.536947514849;0.721259449902;1
1615;0.53091496139;0.814390322444;2
1616;4.59986648986;0.887502822831;1
1617;3.00774360694;0.995517860906;1
1618;1.21642776727;0.878148048109;2
1619;154.216479556;0.523484403964;2
1620;0.701535376748;0.907323925542;2
1621;32.5224692159;0.984627288721;0
1622;53.6351995521;0.946165849559;3
1623;0.491772547057;0.479620611601;5
1624;1.32628126021;0.976505280538;4
1625;3.97475479688;0.99725134065;1
1626;61.4846574794;0.685248629803;1
1627;1.96489836635;0.91465542244;1
1628;40.505293432;0.883669352618;2
1629;0.69395847783;0.913344008263;3
1630;2.89591466273;0.0573752161364;1
1631;115.41975731;0.921679360638;1
1632;18.7245884625;0.338960588112;3
1633;69.3331234525;0.991018942197;1
1634;696.60386745;0.693959489519;4
1635;0.632976931386;0.974285282444;2
1636;0.765312607706;0.983521032795;2
1637;49.5295175671;0.992782056974;1
1638;0.728157226686;0.889626739843;2
1639;0.738205731147;0.986005626031;1
1640;43.3659653533;0.808407667515;2
1641;0.722006343775;0.973900081346;0
1642;723.328779407;0.998422650632;4
1643;1.77269443258;0.995775407341;2
1644;197.621311594;0.997068448556;1
1645;0.519754009994;0.661008195449;2
1646;0.872576374688;0.937151892905;3
1647;2.37299808531;0.990283673606;0
1648;0.531057638258;0.0958764955009;1
1649;0.567771015908;0.728828052985;2
1650;255.507603765;0.952425479357;1
1651;0.767924471625;0.985595714146;0
1652;34.6074420263;0.99796802695;0
1653;0.527406072849;0.630863986772;0
1654;4.52482328284;0.806774097001;2
1655;0.72243832036;0.939637103261;2
1656;11.5592394301;0.989249158429;1
1657;0.641055782785;0.878551369963;1
1658;1366.57031079;0.867950940817;2
1659;5.80621539139;0.983776933296;1
1660;197.75744799;0.996959068931;2
1661;1.0015609916;0.181454061301;4
1662;0.429086629618;0.173836694631;3
1663;227.380493039;0.95194099827;0
1664;121.528788461;0.994723796238;2
1665;2.86356999896;0.988750868542;3
1666;1.87225278582;0.967261226859;1
1667;0.643640728414;0.991418344153;4
1668;5.4645108661;0.845407449621;0
1669;112.125697791;0.882924862996;2
1670;409.417801807;0.851790242376;3
1671;1.40927106723;0.976888884062;1
1672;4.31431044635;0.983421288106;0
1673;0.527486367366;0.682001778591;1
1674;901.093627391;0.993869576753;0
1675;1.20592082974;0.974654838811;1
1676;2.43440095462;0.790541516761;2
1677;11.3244559763;0.989555443823;0
1678;4.71752378529;0.903881282607;1
1679;0.495243732525;0.443178981484;5
1680;0.65480761025;0.911796645934;0
1681;23.8544827202;0.886210228336;3
1682;333.302439456;0.985543337991;0
1683;0.969890087775;0.933328342246;2
1684;85.0759046665;0.99955478955;1
1685;0.775235237941;0.983936763854;2
1686;1295.53258715;0.887152175652;0
1687;362.668755332;0.998042974706;0
1688;0.794542960212;0.985847473738;0
1689;1791.05773883;0.979009633776;1
1690;35.8427845002;0.974889168261;2
1691;0.740250291136;0.535694224417;5
1692;15.5243596499;0.981101531531;1
1693;13.9983512577;0.974939221399;0
1694;8.24761282553;0.999067784557;2
1695;10.8800045705;0.992593433993;1
1696;332.440068845;0.990668970748;1
1697;19.0534644177;0.996635864708;0
1698;0.846819325074;0.980880011012;2
1699;0.739116164078;0.941779123607;1
1700;3.03499324287;0.972604266947;2
1701;5.6441289122;0.964791580851;2
1702;797.768566396;0.74102334973;0
1703;6.5231094268;0.998199973066;0
1704;0.744815275207;0.96464807135;2
1705;48.4711572715;0.989033814958;1
1706;8.69108280994;0.798126404654;4
1707;6.68521353258;0.82917673939;2
1708;1.7598380503;0.999916382329;3
1709;2.21913476863;0.988182752705;1
1710;25.1323120011;0.022728808136;1
1711;0.920408464809;0.993068970412;2
1712;6.14311563574;0.962228244368;1
1713;1.97351398277;0.940680244236;2
1714;216.308103214;0.138853686623;3
1715;0.599742306953;0.79447191458;2
1716;1277.64218836;0.891261420949;3
1717;2.08842273267;0.996134770571;2
1718;7.62670948091;0.998969793704;1
1719;0.744933345345;0.991400374791;2
1720;23.9216134607;0.980781584588;2
1721;0.585909393888;0.896817169454;3
1722;74.0125189341;0.872169555206;1
1723;0.73163183459;0.999049417912;2
1724;477.358306658;0.997406620041;1
1725;0.37633797794;0.124708492408;2
1726;0.783201281494;0.99350220435;3
1727;0.647909026878;0.883947066158;2
1728;1028.69299537;0.968664115457;3
1729;4.00801968066;0.997581104846;2
1730;0.722479117233;0.965847048686;3
1731;0.609199888137;0.762991223897;1
1732;1.05687536122;0.948394427279;2
1733;1.36988754466;0.741033306787;1
1734;5.95974754738;0.900454066426;0
1735;0.486941445554;0.437364441707;3
1736;17.3872284856;0.998012772952;1
1737;13.983632558;0.488619307835;3
1738;2.15676828657;0.983083036696;1
1739;881.845961906;0.904943743908;0
1740;1397.69854618;0.90221472668;1
1741;5.13531944919;0.993508521833;1
1742;17.5013195965;0.996409264156;2
1743;62.6871140558;0.997905496425;2
1744;82.9690575888;0.6411990677;2
1745;0.32262447512;0.00545798675216;4
1746;0.865646542533;0.998092392526;0
1747;43.1299316823;0.0502588935803;4
1748;3.30858940465;0.992134687097;1
1749;3.28570027823;0.965750534153;2
1750;0.692830779782;0.937549826068;3
1751;33.1480245451;0.0404224189732;3
1752;71.231350845;0.930043466463;1
1753;0.463112834219;0.256295713733;2
1754;1106.43190036;0.991716308502;3
1755;5.82112206706;0.981795174453;3
1756;12.7715251134;0.978296952108;1
1757;130.647182972;0.984113269492;2
1758;1.32185673487;0.997878548899;1
1759;0.714108323208;0.909343567903;2
1760;0.639465939953;0.928901862679;1
1761;2857.26947654;0.92208620719;2
1762;55.0539503579;0.928077025535;2
1763;0.537016879302;0.628882756292;3
1764;0.740718517629;0.913709600676;2
1765;2.25567691051;0.969350387647;3
1766;34.3014839025;0.659395439113;1
1767;0.559841598607;0.863149457439;4
1768;1.87727937552;0.992931824238;2
1769;4.52724925966;0.978441439152;1
1770;1.15101741134;0.981279642039;3
1771;110.629756687;0.917385890218;2
1772;0.650924250995;0.91272647746;2
1773;0.497865877794;0.332971134287;1
1774;165.918723749;0.997738520338;1
1775;109.924263393;0.992645110401;1
1776;12.6698375342;0.442351021423;3
1777;2583.70805908;0.997594569167;1
1778;0.776506494765;0.44262370841;2
1779;0.436027081021;0.250490804672;3
1780;15.0698748838;0.997421133359;1
1781;2602.22500682;0.98858729251;1
1782;0.613402280468;0.758866410055;1
1783;8.62707240803;0.929715045585;0
1784;721.678334427;0.817304778584;2
1785;20.9266266336;0.949390392435;1
1786;1524.65296805;0.805490485913;2
1787;1.80901800275;0.945660752995;1
1788;1.2778896915;0.524388607705;3
1789;14.2403669153;0.990041397794;0
1790;4.14585629054;0.997002549575;3
1791;4.42079878603;0.963700648644;2
1792;13.8081351038;0.998292115729;1
1793;0.53040089986;0.703690866821;5
1794;2.90768031213;0.870752269691;1
1795;1.20580851949;0.966571547432;2
1796;1.17460263042;0.962926874107;2
1797;23.5427106276;0.997481790481;2
1798;0.69164644617;0.723079300539;2
1799;0.612780625131;0.900536258644;2
1800;1.00338701025;0.996807261281;1
1801;2.91657447422;0.776366932215;2
1802;343.222838718;0.92493376042;1
1803;3.65401971056;0.938746927442;3
1804;493.760884998;0.998526928301;2
1805;2066.64105574;0.999372424475;1
1806;4.92051722325;0.997517692676;3
1807;80.4274694565;0.90936431454;1
1808;57.8040146838;0.926079162971;3
1809;26.1760109363;0.999867028867;1
1810;1.83808812704;0.92930036063;3
1811;1.36186417384;0.998122318645;1
1812;1.04028694552;0.757410640014;4
1813;7.1584476209;0.997472959962;1
1814;0.58875979627;0.856544879706;1
1815;152.589102026;0.911853728375;4
1816;0.262272570111;0.0322972125685;1
1817;58.631266948;0.993200292881;1
1818;1.28650802947;0.9678760107;1
1819;1.14070425202;0.924006195544;2
1820;4.26302010036;0.970237506981;2
1821;56.1917015618;0.997393062977;2
1822;2.65765737297;0.999864156368;2
1823;9.53495974959;0.992353386296;2
1824;0.763538401671;0.967530983636;1
1825;0.804662914647;0.985503018196;1
1826;0.872958237828;0.993320496301;2
1827;1.58823653535;0.997178918247;1
1828;3.9668788518;0.99206586649;2
1829;86.620615312;0.989046440309;2
1830;12.3611114805;0.207897087082;2
1831;0.611067562231;0.882232868207;4
1832;1.02473477215;0.738943120324;1
1833;0.452241386546;0.16293751965;3
1834;6.97377460403;0.554895413584;3
1835;1237.43979409;0.921186280018;2
1836;22.4192016055;0.99927614088;1
1837;12.8770387259;0.998242513268;2
1838;94.5757448874;0.755632968726;3
1839;0.705601231415;0.981020840383;2
1840;1.46346506514;0.880660656908;2
1841;30.3246460005;0.998590824152;1
1842;56.9098390621;0.882902411764;2
1843;7.49209241511;0.116112202881;3
1844;7.94760224884;0.980885405692;3
1845;0.537189642899;0.690888414339;0
1846;10.2602460209;0.439217927418;1
1847;2.22636796304;0.998911592965;1
1848;2.45246034085;0.947356365051;2
1849;0.610163851007;0.0136115655217;4
1850;6.22712349229;0.885874821898;2
1851;93.3461744366;0.969935318356;0
1852;5.08517212175;0.999514183615;0
1853;206.928049015;0.991681761416;0
1854;89.5262406236;0.998629305958;0
1855;468.289940499;0.999272508352;0
1856;127.419094162;0.999519936328;1
1857;3.2330549969;0.992782149085;1
1858;5.23526790793;0.973731482173;1
1859;0.604388201821;0.889479006056;3
1860;0.872408265279;0.994148516934;2
1861;0.498451142689;0.499131704707;3
1862;0.634325516214;0.891586736348;1
1863;0.853074127835;0.845157128923;2
1864;457.288524314;0.992065721025;0
1865;2.04191839848;0.982287550614;1
1866;508.905463075;0.92099327128;2
1867;1.96145314986;0.998441244206;0
1868;34.8690025314;0.992138910185;0
1869;0.597920576658;0.676342007539;1
1870;220.664072831;0.790153396818;3
1871;2.69151530858;0.997211950587;1
1872;147.501187093;0.983744712023;4
1873;982.542598622;0.88463395172;1
1874;3.17697742351;0.992540233809;3
1875;0.600113856201;0.908390079321;1
1876;10.0380377949;0.98597954312;1
1877;227.601954176;0.67511567169;2
1878;388.98408935;0.988288540536;0
1879;0.587269754796;0.756945975022;0
1880;106.834939278;0.998147126917;0
1881;1911.78390008;0.973890508614;2
1882;9.6333836106;0.97573975618;3
1883;36.2457610134;0.997620937847;0
1884;30.5415000349;0.993552754651;2
1885;42.6618707827;0.974213193021;3
1886;127.535017317;0.159074897752;4
1887;5.55886065725;0.966287205368;1
1888;0.682112138953;0.747045486585;2
1889;157.616094199;0.99559438421;2
1890;236.968709878;0.8665881967;2
1891;0.49451252278;0.508884183554;5
1892;1.58464423918;0.333102776986;2
1893;62.521366021;0.999567957816;1
1894;0.687950902859;0.907103124983;2
1895;0.428672843875;0.360010477697;3
1896;107.932481491;0.970116554705;2
1897;4.48039056115;0.668169338225;2
1898;7.03228811734;0.992407709428;3
1899;2.94516248057;0.71371134291;4
1900;18.6446480113;0.949464711303;4
1901;0.518840900668;0.633366352287;4
1902;2.94279172241;0.988500541939;2
1903;19.0938508208;0.980478586402;2
1904;2814.79016055;0.560599988705;0
1905;0.374626370345;0.0233676197362;3
1906;1278.68606885;0.930092377798;2
1907;37.4067260053;0.964424739258;3
1908;2124.34996792;0.574995137732;2
1909;6.69339117643;0.981259533408;1
1910;19.3649621729;0.782328461846;3
1911;179.751652523;0.908048950892;1
1912;1.73158918024;0.134790107485;3
1913;0.740294733883;0.988774668042;3
1914;3.76339693376;0.994765190499;1
1915;1.15157433661;0.995522935034;2
1916;0.568087276148;0.862018673357;2
1917;0.562273044883;0.840217977938;3
1918;6.88829587249;0.989346783656;1
1919;12.7422970497;0.999758494576;1
1920;69.7475525345;0.980857683782;1
1921;0.528070389288;0.584507194564;1
1922;0.453213190835;0.278712954318;1
1923;22.4947322123;0.80731052424;1
1924;291.219718403;0.999336571083;0
1925;1.54383196369;0.976815783439;0
1926;9.58660958289;0.992855089703;2
1927;8.70520804216;0.36459162414;6
1928;393.16275876;0.995619745929;0
1929;0.821778235284;0.902961456496;1
1930;1016.42598843;0.79568066731;0
1931;89.4329823049;0.0240050433553;3
1932;24.0409856715;0.983591243058;1
1933;130.378466665;0.940407940052;2
1934;43.892385693;0.363093303367;0
1935;670.680952424;0.991885584208;2
1936;3.46927211909;0.175760965688;2
1937;53.6163492329;0.976172023201;2
1938;434.081650635;0.954298728142;0
1939;98.3823984647;0.96645933809;1
1940;48.0422578951;0.837212857372;2
1941;47.7478772804;0.997985018674;1
1942;2.37781879432;0.655969391739;2
1943;1633.53229886;0.989456462246;1
1944;0.972512266459;0.863301294342;2
1945;0.632824046427;0.789286309779;1
1946;4.31116022566;0.988079432294;1
1947;8.86875623699;0.853550429254;2
1948;967.946293605;0.988302571213;0
1949;1.0166289608;0.988321784826;1
1950;17.967911739;0.985644752619;3
1951;4.45888538064;0.989343886161;0
1952;3015.38881434;0.864689089984;2
1953;1.82344976768;0.811272094788;4
1954;0.652824614875;0.210535911867;3
1955;283.626116733;0.751914905695;2
1956;1.81794724622;0.581302297103;3
1957;8.79324895847;0.882348406927;2
1958;0.596307427812;0.797580319738;2
1959;0.639165847195;0.929545920104;2
1960;0.707670022347;0.947859860242;1
1961;66.4209971315;0.972126150678;1
1962;1951.63135323;0.92626899874;1
1963;0.569540314794;0.791745230182;2
1964;1.38563284218;0.980739574074;0
1965;39.3838910785;0.984017064148;2
1966;5.53425531421;0.947854881579;0
1967;11.2410677314;0.747041837114;2
1968;1.71482932209;0.983046934187;0
1969;7.71280724675;0.949123080194;1
1970;1.08076068554;0.976991281488;1
1971;47.5492374002;0.913226738361;2
1972;37.4713821507;0.989777080713;4
1973;0.775312880616;0.996504295532;1
1974;5.60169299966;0.749470613256;0
1975;8.13449459765;0.683386257159;3
1976;198.870600778;0.949155740952;2
1977;0.60910714543;0.59625419287;0
1978;664.597032284;0.995809910665;1
1979;9.27467181992;0.957564167758;2
1980;1188.81152372;0.287049340331;1
1981;258.29933579;0.99136367168;1
1982;260.641505323;0.966229376423;2
1983;9.39877346833;0.993664433203;2
1984;0.608456696839;0.942138283365;4
1985;2.20446825753;0.995516294861;0
1986;0.48500924046;0.3827756163;5
1987;0.644083595652;0.951007447616;2
1988;0.671763275492;0.336359340717;5
1989;3.62518596876;0.994762907593;1
1990;2.53270620183;0.676956678136;1
1991;4.19193426606;0.898497358184;0
1992;35.8811889328;0.988813206882;0
1993;6.76004781903;0.951789124887;0
1994;266.850433379;0.869260764591;1
1995;0.57076359528;0.864250045892;1
1996;197.395772764;0.994008558788;0
1997;1.21106267526;0.974693190406;1
1998;0.80988573204;0.998774792336;1
1999;14.2865121672;0.871883386182;2
2000;1.19158745245;0.86173980359;2
2001;0.342754284509;0.108128851323;2
2002;0.586257381954;0.917843740407;2
2003;606.297068931;0.960121894576;1
2004;0.766379382704;0.863058397247;1
2005;4.81356495185;0.991087722006;1
2006;6.46836073672;0.952323047716;2
2007;0.661086786666;0.95555623075;2
2008;3.60956817588;0.922064828986;1
2009;1.0002415633;0.982959701796;2
2010;2.75534920943;0.973334174928;3
2011;2.9435040132;0.918437711872;1
2012;9.81162209539;0.996896283701;0
2013;0.651849968451;0.997434331196;4
2014;26.248498943;0.995416736933;4
2015;591.347061267;0.285334498006;4
2016;5.69645691616;0.997119508554;0
2017;248.129712011;0.998557868288;1
2018;706.833127293;0.970668420382;3
2019;6.21965673223;0.958885409307;2
2020;22.1384487179;0.855030491865;5
2021;6.40377179521;0.989001941053;2
2022;4.16901245476;0.748689735537;2
2023;0.690110725699;0.756633659487;2
2024;1393.84356848;0.587639624567;1
2025;0.72215270041;0.893521404974;1
2026;1.95996825563;0.996904768609;2
2027;1.31010173915;0.586518212989;3
2028;24.3889050763;0.917763108615;1
2029;83.2404483503;0.716352000874;1
2030;24.5419462856;0.612741411802;1
2031;1.0615547498;0.977850370909;1
2032;3.27897752764;0.979797437828;2
2033;734.352350842;0.997885214142;0
2034;2825.60327814;0.996987181077;1
2035;0.383435772667;0.265923010976;2
2036;0.438225919559;0.0816899540791;4
2037;0.964193021413;0.50023304671;3
2038;0.516238335437;0.620895736395;6
2039;1278.64589002;0.967435065506;3
2040;22.5773520366;0.726994309254;5
2041;8.44537353194;0.994494996122;0
2042;47.670680432;0.951627432072;0
2043;1.23717995059;0.798355947853;2
2044;0.637938443923;0.907881698173;3
2045;0.891681329367;0.966715725318;3
2046;39.4640278878;0.989932179584;0
2047;75.6380615533;0.994822513647;2
2048;0.378655726198;0.126080896442;5
2049;1.27593966627;0.702738674281;3
2050;6.30337064836;0.998320462442;2
2051;0.571238189687;0.791030628379;3
2052;5.57174800069;0.908451389338;0
2053;312.189921116;0.987848093324;1
2054;0.651683590688;0.820062931666;3
2055;0.645162192916;0.894376944439;1
2056;1.13882424655;0.981103630093;0
2057;2.11930251265;0.998214486072;2
2058;0.872075329892;0.998497336346;2
2059;2053.52665227;0.860200208305;3
2060;28.2804703104;0.995121248329;2
2061;1.63528910905;0.888807744887;2
2062;579.353154516;0.970275948184;1
2063;245.601467382;0.586304914799;2
2064;0.53726498584;0.714866216995;1
2065;0.836054080922;0.863280949998;2
2066;1.27835814555;0.999561200994;1
2067;800.087265262;0.989247956658;2
2068;144.598452779;0.988803474143;0
2069;18.6291026368;0.895261212047;1
2070;382.16943077;0.92559280853;2
2071;1.97544898755;0.985449773582;2
2072;570.058225001;0.613488271216;2
2073;2.74560219608;0.322724774828;3
2074;89.2926074981;0.902059631997;0
2075;5.26513971554;0.666127263614;2
2076;501.276889947;0.998223336253;0
2077;232.367617793;0.992437267815;3
2078;2.77637779432;0.952798158993;5
2079;9.04278774849;0.982499905832;1
2080;16.8424977517;0.999653336964;1
2081;4.39770446054;0.964822647541;1
2082;10.0501601446;0.992606501652;1
2083;695.923588988;0.987768836925;3
2084;1.83353319975;0.986931369678;2
2085;1.0469254241;0.983949253778;1
2086;1.48503028249;0.753621045344;1
2087;0.452704149656;0.316072356946;1
2088;254.924430022;0.0445264378692;1
2089;1.76647014855;0.992220932098;0
2090;0.432613740048;0.106660571012;3
2091;322.834212273;0.995638149519;1
2092;4.80735973226;0.989490879476;1
2093;700.72949179;0.999550900402;1
2094;1.09513153643;0.997389239582;2
2095;240.202435168;0.989281890785;0
2096;0.725349726274;0.971469040722;1
2097;2.27960710199;0.952532579818;3
2098;2.11213351732;0.718058624558;1
2099;40.4352715913;0.989190641086;1
2100;1443.60877288;0.991231869299;1
2101;0.324319317111;0.0144151389576;4
2102;661.490540311;0.824896789784;0
2103;2921.28861192;0.985381120397;2
2104;16.6195568423;0.992211527983;2
2105;10.1222198761;0.0592300837107;3
2106;0.670412915432;0.942722996579;3
2107;28.2098115105;0.994229975225;3
2108;15.3232524223;0.932979631576;0
2109;496.432260325;0.995591000573;0
2110;37.0871792289;0.980405742189;0
2111;303.245860625;0.0621294442156;2
2112;3.94690485631;0.78898038893;1
2113;10.9481068576;0.990613344776;2
2114;28.8380491454;0.491155635259;3
2115;0.508890122023;0.538025733391;3
2116;1.38073894059;0.991049864129;2
2117;1.19713892445;0.974033173163;2
2118;1.23713623758;0.97244414451;2
2119;0.440992418752;0.233171704573;2
2120;2.27193875947;0.294995893309;4
2121;0.938085389403;0.998437366712;2
2122;18.6215252938;0.833355423659;3
2123;0.536416015204;0.269986277586;2
2124;0.775048697547;0.985815075161;2
2125;1776.99694611;0.956396159441;1
2126;8.23859333788;0.990719567483;1
2127;0.582924291645;0.753594896286;4
2128;0.817490181703;0.984532914546;3
2129;2.18752581623;0.861476357825;1
2130;66.7824305769;0.999083109799;2
2131;0.941622402846;0.911116772086;1
2132;4.07388712352;0.97980992901;0
2133;42.5966211119;0.999501202965;1
2134;2.39040294509;0.931456003143;2
2135;2.73613498022;0.966941752991;1
2136;9.47672301161;0.673093782103;2
2137;49.2065647927;0.967585011932;0
2138;3.16779166749;0.953753474725;2
2139;824.63379938;0.94026302933;1
2140;2.56458621524;0.987475733892;3
2141;2.16961060648;0.949806844439;1
2142;11.8719897345;0.999596211281;1
2143;2041.56112925;0.911820069089;5
2144;274.091548748;0.955048546368;2
2145;48.4268905895;0.996086477466;0
2146;49.7537226005;0.842787290358;2
2147;45.8307170912;0.0319066059955;5
2148;1.2672274294;0.994261714405;0
2149;114.513216555;0.993228857504;1
2150;1.93624160053;0.97323747373;0
2151;7.43225426232;0.854542155941;1
2152;1086.59166008;0.999957579616;1
2153;1.4555501314;0.944140060855;1
2154;0.361935046513;0.0638105526392;1
2155;0.580683651365;0.763598299655;1
